disruption_id,operator_ref,route_number,start_time,end_time,duration_minutes,reason,severity,description
DIS-874191,TDTR,9,2026-07-08T13:11:00.000+05:45,2026-07-08T14:34:00.000+05:45,83,Planned engineering works,high,Planned engineering works affecting line 9 (high severity)
DIS-731366,TDTR,12,2026-05-20T03:03:39.000+05:45,2026-05-20T05:47:39.000+05:45,164,Accident on route,high,Accident on route affecting line 12 (high severity)
DIS-909920,BLUS,11,2026-07-06T19:00:41.000+05:45,2026-07-06T20:52:41.000+05:45,112,Vehicle breakdown,medium,Vehicle breakdown affecting line 11 (medium severity)
DIS-844595,UNIL,U6C,2026-05-13T04:41:26.000+05:45,2026-05-13T08:16:26.000+05:45,215,Driver shortage,high,Driver shortage affecting line U6C (high severity)
DIS-425153,TDTR,23,2026-05-10T11:39:01.000+05:45,2026-05-10T14:09:01.000+05:45,150,Diversion,severe,Diversion affecting line 23 (severe severity)
DIS-899532,WDBC,U3,2026-07-06T21:37:18.000+05:45,2026-07-07T00:16:18.000+05:45,159,Roadworks,medium,Roadworks affecting line U3 (medium severity)
DIS-738954,TDTR,SSS,2026-07-13T15:18:47.000+05:45,2026-07-13T17:34:47.000+05:45,136,Road closure,high,Road closure affecting line SSS (high severity)
DIS-517380,SVCT,1,2026-06-07T15:33:51.000+05:45,2026-06-07T17:11:51.000+05:45,98,Accident on route,low,Accident on route affecting line 1 (low severity)
DIS-259636,WDBC,30,2026-05-02T03:57:46.000+05:45,2026-05-02T05:26:46.000+05:45,89,Roadworks,low,Roadworks affecting line 30 (low severity)
DIS-482312,BLUS,16,2026-07-14T13:34:26.000+05:45,2026-07-14T14:20:26.000+05:45,46,Traffic congestion,high,Traffic congestion affecting line 16 (high severity)
DIS-330140,WDBC,5,2026-06-08T14:15:21.000+05:45,2026-06-08T16:59:21.000+05:45,164,Vehicle breakdown,low,Vehicle breakdown affecting line 5 (low severity)
DIS-495952,WDBC,31,2026-05-29T22:07:26.000+05:45,2026-05-29T23:36:26.000+05:45,89,Roadworks,low,Roadworks affecting line 31 (low severity)
DIS-496532,WDBC,13,2026-05-12T03:41:46.000+05:45,2026-05-12T05:36:46.000+05:45,115,Roadworks,low,Roadworks affecting line 13 (low severity)
DIS-459680,SWWD,PR7,2026-06-14T16:48:34.000+05:45,2026-06-14T18:53:34.000+05:45,125,Driver shortage,medium,Driver shortage affecting line PR7 (medium severity)
DIS-997748,BLUS,21,2026-07-06T06:42:36.000+05:45,2026-07-06T08:45:36.000+05:45,123,Severe weather,medium,Severe weather affecting line 21 (medium severity)
DIS-179223,WDBC,26,2026-05-19T07:46:16.000+05:45,2026-05-19T09:42:16.000+05:45,116,Vehicle breakdown,medium,Vehicle breakdown affecting line 26 (medium severity)
DIS-734338,TDTR,12,2026-07-08T16:35:10.000+05:45,2026-07-08T18:14:10.000+05:45,99,Road closure,severe,Road closure affecting line 12 (severe severity)
DIS-928822,SWWD,R6,2026-04-22T17:26:45.000+05:45,2026-04-22T18:56:45.000+05:45,90,Severe weather,high,Severe weather affecting line R6 (high severity)
DIS-270186,SQ,TB1,2026-07-03T18:56:56.000+05:45,2026-07-03T22:01:56.000+05:45,185,Road closure,severe,Road closure affecting line TB1 (severe severity)
DIS-873415,BLUS,504,2026-06-01T03:51:09.000+05:45,2026-06-01T05:18:09.000+05:45,87,Road closure,medium,Road closure affecting line 504 (medium severity)
DIS-771270,TDTR,11,2026-04-28T20:05:43.000+05:45,2026-04-28T23:34:43.000+05:45,209,Accident on route,medium,Accident on route affecting line 11 (medium severity)
DIS-893353,WDBC,5,2026-07-08T12:40:00.000+05:45,2026-07-08T14:48:00.000+05:45,128,Driver shortage,low,Driver shortage affecting line 5 (low severity)
DIS-540982,DAMY,6,2026-07-02T02:14:33.000+05:45,2026-07-02T05:39:33.000+05:45,205,Planned engineering works,low,Planned engineering works affecting line 6 (low severity)
DIS-381837,SVCT,203,2026-04-25T05:28:46.000+05:45,2026-04-25T08:36:46.000+05:45,188,Planned engineering works,severe,Planned engineering works affecting line 203 (severe severity)
DIS-272188,TDTR,12,2026-07-18T23:04:33.000+05:45,2026-07-19T02:35:33.000+05:45,211,Traffic congestion,medium,Traffic congestion affecting line 12 (medium severity)
DIS-274086,SWWD,R12,2026-07-05T00:42:50.000+05:45,2026-07-05T03:54:50.000+05:45,192,Planned engineering works,low,Planned engineering works affecting line R12 (low severity)
DIS-775791,UNIL,U1A,2026-05-07T02:23:27.000+05:45,2026-05-07T05:32:27.000+05:45,189,Severe weather,medium,Severe weather affecting line U1A (medium severity)
DIS-644711,SVCT,39,2026-05-22T07:37:36.000+05:45,2026-05-22T10:33:36.000+05:45,176,Vehicle breakdown,high,Vehicle breakdown affecting line 39 (high severity)
DIS-598418,SWWD,X4,2026-05-30T23:12:55.000+05:45,2026-05-31T00:14:55.000+05:45,62,Road closure,medium,Road closure affecting line X4 (medium severity)
DIS-236064,SWWD,650,2026-07-18T12:27:55.000+05:45,2026-07-18T13:08:55.000+05:45,41,Accident on route,medium,Accident on route affecting line 650 (medium severity)
DIS-866525,WDBC,761,2026-06-03T13:31:50.000+05:45,2026-06-03T14:27:50.000+05:45,56,Driver shortage,low,Driver shortage affecting line 761 (low severity)
DIS-548054,BLUS,28,2026-06-29T00:23:50.000+05:45,2026-06-29T01:41:50.000+05:45,78,Roadworks,high,Roadworks affecting line 28 (high severity)
DIS-373401,BLUS,61,2026-04-27T11:47:54.000+05:45,2026-04-27T15:14:54.000+05:45,207,Traffic congestion,severe,Traffic congestion affecting line 61 (severe severity)
DIS-999893,BLUS,21,2026-05-31T07:17:05.000+05:45,2026-05-31T11:10:05.000+05:45,233,Accident on route,high,Accident on route affecting line 21 (high severity)
DIS-627858,TDTR,80,2026-05-17T20:34:01.000+05:45,2026-05-17T21:52:01.000+05:45,78,Accident on route,severe,Accident on route affecting line 80 (severe severity)
DIS-280583,SWWD,987,2026-06-13T14:51:44.000+05:45,2026-06-13T16:17:44.000+05:45,86,Traffic congestion,severe,Traffic congestion affecting line 987 (severe severity)
DIS-544835,DAMY,949,2026-07-03T22:54:01.000+05:45,2026-07-04T02:44:01.000+05:45,230,Road closure,severe,Road closure affecting line 949 (severe severity)
DIS-951485,SWWD,8,2026-04-27T14:09:54.000+05:45,2026-04-27T17:50:54.000+05:45,221,Road closure,severe,Road closure affecting line 8 (severe severity)
DIS-431260,UNIL,U2C,2026-05-25T12:01:24.000+05:45,2026-05-25T14:07:24.000+05:45,126,Planned engineering works,low,Planned engineering works affecting line U2C (low severity)
DIS-871044,WDBC,13A,2026-07-01T04:20:17.000+05:45,2026-07-01T07:34:17.000+05:45,194,Traffic congestion,medium,Traffic congestion affecting line 13A (medium severity)
DIS-375964,SWWD,TPDRT,2026-06-16T10:09:58.000+05:45,2026-06-16T13:19:58.000+05:45,190,Driver shortage,low,Driver shortage affecting line TPDRT (low severity)
DIS-535890,WDBC,Q7,2026-04-29T03:49:51.000+05:45,2026-04-29T05:52:51.000+05:45,123,Road closure,high,Road closure affecting line Q7 (high severity)
DIS-306494,WDBC,1C,2026-06-22T20:46:47.000+05:45,2026-06-22T23:34:47.000+05:45,168,Diversion,low,Diversion affecting line 1C (low severity)
DIS-174186,WDBC,38,2026-05-07T00:26:25.000+05:45,2026-05-07T03:27:25.000+05:45,181,Diversion,high,Diversion affecting line 38 (high severity)
DIS-327611,TDTR,9,2026-07-16T18:31:38.000+05:45,2026-07-16T22:25:38.000+05:45,234,Driver shortage,severe,Driver shortage affecting line 9 (severe severity)
DIS-822704,TDTR,23,2026-07-04T23:50:17.000+05:45,2026-07-05T02:22:17.000+05:45,152,Severe weather,medium,Severe weather affecting line 23 (medium severity)
DIS-350388,SWWD,663,2026-07-03T16:00:46.000+05:45,2026-07-03T16:32:46.000+05:45,32,Diversion,medium,Diversion affecting line 663 (medium severity)
DIS-179024,SWWD,908,2026-07-12T10:21:58.000+05:45,2026-07-12T13:59:58.000+05:45,218,Traffic congestion,medium,Traffic congestion affecting line 908 (medium severity)
DIS-922731,DAMY,5,2026-05-10T18:26:26.000+05:45,2026-05-10T21:50:26.000+05:45,204,Severe weather,high,Severe weather affecting line 5 (high severity)
DIS-551433,BLUS,5,2026-05-20T09:40:17.000+05:45,2026-05-20T12:08:17.000+05:45,148,Planned engineering works,high,Planned engineering works affecting line 5 (high severity)
DIS-222695,SWWD,37,2026-06-14T21:53:43.000+05:45,2026-06-15T00:28:43.000+05:45,155,Accident on route,high,Accident on route affecting line 37 (high severity)
DIS-494906,WDBC,5,2026-05-04T07:55:36.000+05:45,2026-05-04T11:49:36.000+05:45,234,Diversion,severe,Diversion affecting line 5 (severe severity)
DIS-526223,SWWD,929,2026-06-21T12:26:54.000+05:45,2026-06-21T14:44:54.000+05:45,138,Driver shortage,severe,Driver shortage affecting line 929 (severe severity)
DIS-744817,DAMY,949,2026-06-17T12:03:49.000+05:45,2026-06-17T14:28:49.000+05:45,145,Driver shortage,low,Driver shortage affecting line 949 (low severity)
DIS-929118,SQ,TB1,2026-07-05T19:56:35.000+05:45,2026-07-05T22:46:35.000+05:45,170,Vehicle breakdown,severe,Vehicle breakdown affecting line TB1 (severe severity)
DIS-951913,WDBC,RG2,2026-04-29T10:24:17.000+05:45,2026-04-29T12:23:17.000+05:45,119,Diversion,medium,Diversion affecting line RG2 (medium severity)
DIS-352757,BLUS,NFG,2026-04-21T12:32:54.000+05:45,2026-04-21T16:19:54.000+05:45,227,Accident on route,high,Accident on route affecting line NFG (high severity)
DIS-698661,SVCT,201,2026-06-18T04:28:29.000+05:45,2026-06-18T07:19:29.000+05:45,171,Severe weather,high,Severe weather affecting line 201 (high severity)
DIS-402489,SVCT,TDB,2026-05-25T21:53:47.000+05:45,2026-05-26T01:16:47.000+05:45,203,Accident on route,severe,Accident on route affecting line TDB (severe severity)
DIS-814941,SWWD,603,2026-04-30T00:21:15.000+05:45,2026-04-30T01:35:15.000+05:45,74,Road closure,high,Road closure affecting line 603 (high severity)
DIS-708739,DAMY,20,2026-07-07T18:44:26.000+05:45,2026-07-07T19:19:26.000+05:45,35,Road closure,high,Road closure affecting line 20 (high severity)
DIS-212067,SVCT,205,2026-05-02T07:18:25.000+05:45,2026-05-02T09:42:25.000+05:45,144,Severe weather,high,Severe weather affecting line 205 (high severity)
DIS-862781,WDBC,10,2026-05-08T11:46:24.000+05:45,2026-05-08T14:36:24.000+05:45,170,Planned engineering works,medium,Planned engineering works affecting line 10 (medium severity)
DIS-611376,WDBC,60,2026-05-06T19:52:53.000+05:45,2026-05-06T20:24:53.000+05:45,32,Severe weather,high,Severe weather affecting line 60 (high severity)
DIS-974999,WDBC,33,2026-06-19T13:24:12.000+05:45,2026-06-19T15:59:12.000+05:45,155,Roadworks,low,Roadworks affecting line 33 (low severity)
DIS-521621,BLUS,5,2026-05-04T09:35:39.000+05:45,2026-05-04T12:48:39.000+05:45,193,Roadworks,severe,Roadworks affecting line 5 (severe severity)
DIS-954089,WDBC,3,2026-05-29T08:45:17.000+05:45,2026-05-29T12:13:17.000+05:45,208,Severe weather,high,Severe weather affecting line 3 (high severity)
DIS-466525,WDBC,4,2026-05-21T23:01:58.000+05:45,2026-05-22T00:26:58.000+05:45,85,Planned engineering works,severe,Planned engineering works affecting line 4 (severe severity)
DIS-803780,DAMY,X8,2026-04-23T17:05:12.000+05:45,2026-04-23T17:20:12.000+05:45,15,Roadworks,high,Roadworks affecting line X8 (high severity)
DIS-843942,BLUS,61,2026-07-03T02:08:04.000+05:45,2026-07-03T04:01:04.000+05:45,113,Traffic congestion,high,Traffic congestion affecting line 61 (high severity)
DIS-870039,WDBC,777,2026-06-07T19:41:04.000+05:45,2026-06-07T20:47:04.000+05:45,66,Planned engineering works,severe,Planned engineering works affecting line 777 (severe severity)
DIS-772744,SQ,TM1,2026-05-14T04:50:57.000+05:45,2026-05-14T05:52:57.000+05:45,62,Traffic congestion,medium,Traffic congestion affecting line TM1 (medium severity)
DIS-220138,TDTR,48,2026-05-09T10:11:35.000+05:45,2026-05-09T12:36:35.000+05:45,145,Severe weather,severe,Severe weather affecting line 48 (severe severity)
DIS-967587,SWWD,R10,2026-05-13T19:42:00.000+05:45,2026-05-13T23:26:00.000+05:45,224,Road closure,low,Road closure affecting line R10 (low severity)
DIS-335296,SWWD,R12,2026-06-22T03:58:50.000+05:45,2026-06-22T07:47:50.000+05:45,229,Accident on route,medium,Accident on route affecting line R12 (medium severity)
DIS-325352,WDBC,B,2026-06-07T21:39:34.000+05:45,2026-06-07T23:44:34.000+05:45,125,Planned engineering works,high,Planned engineering works affecting line B (high severity)
DIS-668101,SWWD,X5,2026-07-14T15:18:16.000+05:45,2026-07-14T17:48:16.000+05:45,150,Planned engineering works,low,Planned engineering works affecting line X5 (low severity)
DIS-501852,SWWD,R8,2026-06-25T22:57:51.000+05:45,2026-06-26T01:36:51.000+05:45,159,Diversion,severe,Diversion affecting line R8 (severe severity)
DIS-597889,SVCT,202,2026-07-18T06:13:10.000+05:45,2026-07-18T09:01:10.000+05:45,168,Diversion,medium,Diversion affecting line 202 (medium severity)
DIS-882833,TDTR,48A,2026-06-15T09:29:13.000+05:45,2026-06-15T12:01:13.000+05:45,152,Vehicle breakdown,severe,Vehicle breakdown affecting line 48A (severe severity)
DIS-999164,SWWD,X7R,2026-06-22T00:07:32.000+05:45,2026-06-22T01:51:32.000+05:45,104,Traffic congestion,low,Traffic congestion affecting line X7R (low severity)
DIS-632813,SVCT,SL,2026-06-07T20:22:24.000+05:45,2026-06-07T21:40:24.000+05:45,78,Roadworks,low,Roadworks affecting line SL (low severity)
DIS-797488,WDBC,50,2026-05-22T18:00:29.000+05:45,2026-05-22T18:32:29.000+05:45,32,Diversion,medium,Diversion affecting line 50 (medium severity)
DIS-214261,BLUS,3,2026-06-29T20:48:05.000+05:45,2026-06-29T22:01:05.000+05:45,73,Planned engineering works,medium,Planned engineering works affecting line 3 (medium severity)
DIS-537964,SWWD,X7,2026-05-16T00:01:47.000+05:45,2026-05-16T03:26:47.000+05:45,205,Roadworks,low,Roadworks affecting line X7 (low severity)
DIS-798076,SVCT,2,2026-06-21T03:42:52.000+05:45,2026-06-21T06:47:52.000+05:45,185,Vehicle breakdown,severe,Vehicle breakdown affecting line 2 (severe severity)
DIS-862036,BLUS,19,2026-05-28T15:47:29.000+05:45,2026-05-28T18:02:29.000+05:45,135,Vehicle breakdown,low,Vehicle breakdown affecting line 19 (low severity)
DIS-927137,DAMY,CR9,2026-04-29T20:57:53.000+05:45,2026-04-30T00:30:53.000+05:45,213,Accident on route,low,Accident on route affecting line CR9 (low severity)
DIS-438160,UNIL,U1C,2026-05-25T10:55:58.000+05:45,2026-05-25T13:27:58.000+05:45,152,Vehicle breakdown,low,Vehicle breakdown affecting line U1C (low severity)
DIS-937334,DAMY,949,2026-07-01T08:15:51.000+05:45,2026-07-01T11:10:51.000+05:45,175,Roadworks,severe,Roadworks affecting line 949 (severe severity)
DIS-372400,UNIL,U1A,2026-07-06T12:22:22.000+05:45,2026-07-06T16:04:22.000+05:45,222,Accident on route,high,Accident on route affecting line U1A (high severity)
DIS-491826,BLUS,12,2026-05-30T21:22:39.000+05:45,2026-05-30T21:49:39.000+05:45,27,Planned engineering works,medium,Planned engineering works affecting line 12 (medium severity)
DIS-193154,SWWD,PR15,2026-05-05T22:25:16.000+05:45,2026-05-06T00:50:16.000+05:45,145,Traffic congestion,medium,Traffic congestion affecting line PR15 (medium severity)
DIS-741217,SWWD,PD3,2026-07-14T21:04:41.000+05:45,2026-07-14T22:56:41.000+05:45,112,Planned engineering works,severe,Planned engineering works affecting line PD3 (severe severity)
DIS-213408,TDTR,2,2026-05-20T02:22:07.000+05:45,2026-05-20T04:04:07.000+05:45,102,Planned engineering works,low,Planned engineering works affecting line 2 (low severity)
DIS-224709,WDBC,762,2026-06-24T18:28:08.000+05:45,2026-06-24T20:30:08.000+05:45,122,Planned engineering works,medium,Planned engineering works affecting line 762 (medium severity)
DIS-143049,SWWD,8,2026-05-02T17:01:36.000+05:45,2026-05-02T17:44:36.000+05:45,43,Planned engineering works,medium,Planned engineering works affecting line 8 (medium severity)
DIS-820309,BLUS,9,2026-06-06T01:38:57.000+05:45,2026-06-06T04:53:57.000+05:45,195,Diversion,low,Diversion affecting line 9 (low severity)
DIS-240794,SVCT,203,2026-05-23T08:34:18.000+05:45,2026-05-23T12:33:18.000+05:45,239,Accident on route,medium,Accident on route affecting line 203 (medium severity)
DIS-293333,WDBC,RG2,2026-05-15T21:47:42.000+05:45,2026-05-15T22:21:42.000+05:45,34,Severe weather,medium,Severe weather affecting line RG2 (medium severity)
DIS-682182,SVCT,211,2026-04-24T03:14:41.000+05:45,2026-04-24T06:49:41.000+05:45,215,Severe weather,medium,Severe weather affecting line 211 (medium severity)
DIS-600316,TDTR,11,2026-04-21T02:31:11.000+05:45,2026-04-21T03:18:11.000+05:45,47,Planned engineering works,medium,Planned engineering works affecting line 11 (medium severity)
DIS-494560,SWWD,X4,2026-05-15T17:31:01.000+05:45,2026-05-15T20:56:01.000+05:45,205,Roadworks,low,Roadworks affecting line X4 (low severity)
DIS-103618,WDBC,C,2026-07-10T16:08:01.000+05:45,2026-07-10T17:56:01.000+05:45,108,Traffic congestion,medium,Traffic congestion affecting line C (medium severity)
DIS-799218,WDBC,X3,2026-05-02T04:33:28.000+05:45,2026-05-02T06:02:28.000+05:45,89,Driver shortage,medium,Driver shortage affecting line X3 (medium severity)
DIS-169662,BLUS,11,2026-06-26T14:02:59.000+05:45,2026-06-26T16:49:59.000+05:45,167,Accident on route,severe,Accident on route affecting line 11 (severe severity)
DIS-486342,SWWD,R12,2026-06-01T20:01:40.000+05:45,2026-06-01T22:34:40.000+05:45,153,Planned engineering works,high,Planned engineering works affecting line R12 (high severity)
DIS-645846,SQ,TM1,2026-04-25T22:58:06.000+05:45,2026-04-25T23:34:06.000+05:45,36,Planned engineering works,severe,Planned engineering works affecting line TM1 (severe severity)
DIS-617890,WDBC,13A,2026-07-20T14:13:03.000+05:45,2026-07-20T15:41:03.000+05:45,88,Diversion,severe,Diversion affecting line 13A (severe severity)
DIS-806578,WDBC,21,2026-07-20T02:47:49.000+05:45,2026-07-20T05:16:49.000+05:45,149,Planned engineering works,medium,Planned engineering works affecting line 21 (medium severity)
DIS-111411,SQ,TW2,2026-06-14T20:13:23.000+05:45,2026-06-14T21:16:23.000+05:45,63,Roadworks,low,Roadworks affecting line TW2 (low severity)
DIS-586181,TDTR,11,2026-05-22T04:31:39.000+05:45,2026-05-22T08:07:39.000+05:45,216,Planned engineering works,low,Planned engineering works affecting line 11 (low severity)
DIS-389172,TDTR,23,2026-07-14T03:54:56.000+05:45,2026-07-14T07:38:56.000+05:45,224,Traffic congestion,high,Traffic congestion affecting line 23 (high severity)
DIS-502968,WDBC,7B,2026-06-04T06:54:06.000+05:45,2026-06-04T10:40:06.000+05:45,226,Road closure,severe,Road closure affecting line 7B (severe severity)
DIS-148149,TDTR,156,2026-07-12T00:44:31.000+05:45,2026-07-12T00:54:31.000+05:45,10,Accident on route,high,Accident on route affecting line 156 (high severity)
DIS-534614,UNIL,U2C,2026-04-26T03:22:24.000+05:45,2026-04-26T06:52:24.000+05:45,210,Driver shortage,high,Driver shortage affecting line U2C (high severity)
DIS-740812,SVCT,TDB,2026-05-02T04:32:27.000+05:45,2026-05-02T08:15:27.000+05:45,223,Road closure,low,Road closure affecting line TDB (low severity)
DIS-715197,SVCT,208,2026-05-09T04:34:43.000+05:45,2026-05-09T08:13:43.000+05:45,219,Roadworks,low,Roadworks affecting line 208 (low severity)
DIS-177514,TDTR,12,2026-05-10T16:08:43.000+05:45,2026-05-10T19:32:43.000+05:45,204,Roadworks,medium,Roadworks affecting line 12 (medium severity)
DIS-410332,SVCT,213,2026-05-13T14:32:02.000+05:45,2026-05-13T16:43:02.000+05:45,131,Vehicle breakdown,severe,Vehicle breakdown affecting line 213 (severe severity)
DIS-796916,WDBC,ONE,2026-06-19T05:12:53.000+05:45,2026-06-19T05:22:53.000+05:45,10,Road closure,medium,Road closure affecting line ONE (medium severity)
DIS-204110,SVCT,214,2026-05-13T14:21:07.000+05:45,2026-05-13T15:39:07.000+05:45,78,Planned engineering works,medium,Planned engineering works affecting line 214 (medium severity)
DIS-454858,WDBC,X6,2026-06-25T20:39:57.000+05:45,2026-06-26T00:26:57.000+05:45,227,Road closure,high,Road closure affecting line X6 (high severity)
DIS-606982,BLUS,7,2026-06-25T21:09:37.000+05:45,2026-06-26T01:05:37.000+05:45,236,Road closure,low,Road closure affecting line 7 (low severity)
DIS-500794,SVCT,213,2026-06-24T11:57:00.000+05:45,2026-06-24T12:13:00.000+05:45,16,Roadworks,medium,Roadworks affecting line 213 (medium severity)
DIS-967870,BLUS,635,2026-06-13T01:12:07.000+05:45,2026-06-13T01:23:07.000+05:45,11,Roadworks,low,Roadworks affecting line 635 (low severity)
DIS-929836,UNIL,U1C,2026-07-14T13:29:46.000+05:45,2026-07-14T16:44:46.000+05:45,195,Diversion,severe,Diversion affecting line U1C (severe severity)
DIS-621644,BLUS,12,2026-04-23T15:20:54.000+05:45,2026-04-23T18:29:54.000+05:45,189,Diversion,medium,Diversion affecting line 12 (medium severity)
DIS-211390,SWWD,987,2026-05-11T18:37:56.000+05:45,2026-05-11T19:40:56.000+05:45,63,Roadworks,medium,Roadworks affecting line 987 (medium severity)
DIS-899892,WDBC,36,2026-05-23T07:32:38.000+05:45,2026-05-23T10:45:38.000+05:45,193,Driver shortage,high,Driver shortage affecting line 36 (high severity)
DIS-433745,TDTR,23,2026-06-29T18:02:29.000+05:45,2026-06-29T20:00:29.000+05:45,118,Roadworks,high,Roadworks affecting line 23 (high severity)
DIS-730390,SVCT,206,2026-05-17T14:55:16.000+05:45,2026-05-17T18:26:16.000+05:45,211,Traffic congestion,high,Traffic congestion affecting line 206 (high severity)
DIS-265634,WDBC,941,2026-04-23T11:59:06.000+05:45,2026-04-23T12:20:06.000+05:45,21,Severe weather,medium,Severe weather affecting line 941 (medium severity)
DIS-270598,WDBC,m2,2026-06-30T06:03:27.000+05:45,2026-06-30T08:06:27.000+05:45,123,Severe weather,low,Severe weather affecting line m2 (low severity)
DIS-826026,SVCT,22,2026-04-30T05:43:35.000+05:45,2026-04-30T08:07:35.000+05:45,144,Accident on route,medium,Accident on route affecting line 22 (medium severity)
DIS-923361,WDBC,C,2026-05-29T06:29:36.000+05:45,2026-05-29T09:26:36.000+05:45,177,Planned engineering works,high,Planned engineering works affecting line C (high severity)
DIS-895015,TDTR,11,2026-05-09T08:52:24.000+05:45,2026-05-09T09:48:24.000+05:45,56,Diversion,medium,Diversion affecting line 11 (medium severity)
DIS-424997,WDBC,86,2026-05-21T19:24:30.000+05:45,2026-05-21T21:36:30.000+05:45,132,Planned engineering works,severe,Planned engineering works affecting line 86 (severe severity)
DIS-705742,BLUS,20,2026-05-03T14:37:53.000+05:45,2026-05-03T18:07:53.000+05:45,210,Roadworks,medium,Roadworks affecting line 20 (medium severity)
DIS-466092,TDTR,920,2026-05-31T20:13:29.000+05:45,2026-05-31T22:11:29.000+05:45,118,Severe weather,severe,Severe weather affecting line 920 (severe severity)
DIS-619911,SVCT,202,2026-05-07T18:27:18.000+05:45,2026-05-07T21:02:18.000+05:45,155,Diversion,severe,Diversion affecting line 202 (severe severity)
DIS-855566,BLUS,7,2026-05-25T05:17:37.000+05:45,2026-05-25T08:52:37.000+05:45,215,Vehicle breakdown,low,Vehicle breakdown affecting line 7 (low severity)
DIS-137422,TDTR,14,2026-05-16T13:16:30.000+05:45,2026-05-16T16:52:30.000+05:45,216,Diversion,high,Diversion affecting line 14 (high severity)
DIS-863033,WDBC,m2,2026-07-15T09:26:08.000+05:45,2026-07-15T09:49:08.000+05:45,23,Traffic congestion,severe,Traffic congestion affecting line m2 (severe severity)
DIS-107456,SWWD,26,2026-06-05T20:26:47.000+05:45,2026-06-05T23:41:47.000+05:45,195,Severe weather,severe,Severe weather affecting line 26 (severe severity)
DIS-821597,BLUS,538,2026-06-12T16:43:11.000+05:45,2026-06-12T18:44:11.000+05:45,121,Traffic congestion,high,Traffic congestion affecting line 538 (high severity)
DIS-416842,WDBC,8,2026-05-14T11:49:39.000+05:45,2026-05-14T15:42:39.000+05:45,233,Driver shortage,severe,Driver shortage affecting line 8 (severe severity)
DIS-638918,BLUS,19a,2026-07-09T04:59:32.000+05:45,2026-07-09T08:03:32.000+05:45,184,Accident on route,low,Accident on route affecting line 19a (low severity)
DIS-584994,SWWD,D3,2026-06-22T01:35:49.000+05:45,2026-06-22T04:40:49.000+05:45,185,Road closure,low,Road closure affecting line D3 (low severity)
DIS-562794,BLUS,N18,2026-05-24T15:52:15.000+05:45,2026-05-24T17:02:15.000+05:45,70,Accident on route,medium,Accident on route affecting line N18 (medium severity)
DIS-825157,TDTR,156,2026-04-22T11:32:43.000+05:45,2026-04-22T14:20:43.000+05:45,168,Vehicle breakdown,medium,Vehicle breakdown affecting line 156 (medium severity)
DIS-350696,SWWD,88,2026-05-22T11:29:42.000+05:45,2026-05-22T14:16:42.000+05:45,167,Severe weather,low,Severe weather affecting line 88 (low severity)
DIS-329497,BLUS,12,2026-04-24T10:37:28.000+05:45,2026-04-24T11:33:28.000+05:45,56,Severe weather,severe,Severe weather affecting line 12 (severe severity)
DIS-739106,TDTR,842,2026-05-02T13:20:27.000+05:45,2026-05-02T15:03:27.000+05:45,103,Roadworks,low,Roadworks affecting line 842 (low severity)
DIS-100612,SVCT,63,2026-07-07T02:55:47.000+05:45,2026-07-07T06:20:47.000+05:45,205,Severe weather,high,Severe weather affecting line 63 (high severity)
DIS-940610,SWWD,44,2026-05-31T10:13:59.000+05:45,2026-05-31T10:32:59.000+05:45,19,Driver shortage,high,Driver shortage affecting line 44 (high severity)
DIS-391361,SVCT,211,2026-06-10T12:11:13.000+05:45,2026-06-10T14:14:13.000+05:45,123,Traffic congestion,low,Traffic congestion affecting line 211 (low severity)
DIS-822053,WDBC,3,2026-04-22T14:27:26.000+05:45,2026-04-22T15:24:26.000+05:45,57,Traffic congestion,high,Traffic congestion affecting line 3 (high severity)
DIS-498030,TDTR,48A,2026-06-18T22:22:31.000+05:45,2026-06-18T23:11:31.000+05:45,49,Severe weather,medium,Severe weather affecting line 48A (medium severity)
DIS-366634,WDBC,125,2026-05-01T17:05:08.000+05:45,2026-05-01T17:55:08.000+05:45,50,Accident on route,high,Accident on route affecting line 125 (high severity)
DIS-336813,TDTR,48,2026-05-10T08:55:44.000+05:45,2026-05-10T09:59:44.000+05:45,64,Accident on route,high,Accident on route affecting line 48 (high severity)
DIS-355862,BLUS,21,2026-06-02T14:36:57.000+05:45,2026-06-02T16:22:57.000+05:45,106,Traffic congestion,medium,Traffic congestion affecting line 21 (medium severity)
DIS-741569,WDBC,1B,2026-04-30T23:27:21.000+05:45,2026-05-01T01:36:21.000+05:45,129,Roadworks,severe,Roadworks affecting line 1B (severe severity)
DIS-156948,SWWD,603,2026-04-22T15:57:14.000+05:45,2026-04-22T19:50:14.000+05:45,233,Accident on route,severe,Accident on route affecting line 603 (severe severity)
DIS-248095,SQ,TM1,2026-06-16T07:00:46.000+05:45,2026-06-16T10:33:46.000+05:45,213,Road closure,high,Road closure affecting line TM1 (high severity)
DIS-736072,SVCT,68,2026-06-03T03:49:51.000+05:45,2026-06-03T05:07:51.000+05:45,78,Accident on route,medium,Accident on route affecting line 68 (medium severity)
DIS-439927,TDTR,842,2026-07-12T12:52:12.000+05:45,2026-07-12T15:28:12.000+05:45,156,Vehicle breakdown,medium,Vehicle breakdown affecting line 842 (medium severity)
DIS-340555,TDTR,15,2026-05-21T00:02:51.000+05:45,2026-05-21T03:50:51.000+05:45,228,Accident on route,low,Accident on route affecting line 15 (low severity)
