disruption_id,operator_ref,route_number,start_time,end_time,duration_minutes,reason,severity,description
DIS-131689,WDBC,L3,2026-06-03T19:13:36.000+05:45,2026-06-03T19:52:36.000+05:45,39,Diversion,high,Diversion affecting line L3 (high severity)
DIS-792370,WDBC,Q7,2026-05-19T18:28:13.000+05:45,2026-05-19T18:51:13.000+05:45,23,Road closure,low,Road closure affecting line Q7 (low severity)
DIS-368224,SWWD,R12,2026-05-01T05:36:38.000+05:45,2026-05-01T07:06:38.000+05:45,90,Vehicle breakdown,low,Vehicle breakdown affecting line R12 (low severity)
DIS-309849,SWWD,8,2026-05-09T10:10:36.000+05:45,2026-05-09T13:33:36.000+05:45,203,Diversion,medium,Diversion affecting line 8 (medium severity)
DIS-120025,TDTR,48A,2026-07-11T06:27:06.000+05:45,2026-07-11T08:36:06.000+05:45,129,Diversion,low,Diversion affecting line 48A (low severity)
DIS-390557,SVCT,37,2026-05-20T15:23:45.000+05:45,2026-05-20T17:57:45.000+05:45,154,Traffic congestion,medium,Traffic congestion affecting line 37 (medium severity)
DIS-885945,WDBC,112,2026-04-23T05:02:40.000+05:45,2026-04-23T06:19:40.000+05:45,77,Diversion,medium,Diversion affecting line 112 (medium severity)
DIS-631321,SWWD,R5,2026-06-09T21:55:58.000+05:45,2026-06-10T00:55:58.000+05:45,180,Severe weather,high,Severe weather affecting line R5 (high severity)
DIS-257212,BLUS,PRH,2026-05-10T07:40:17.000+05:45,2026-05-10T07:56:17.000+05:45,16,Driver shortage,severe,Driver shortage affecting line PRH (severe severity)
DIS-306079,SVCT,1,2026-07-14T09:45:37.000+05:45,2026-07-14T11:33:37.000+05:45,108,Planned engineering works,severe,Planned engineering works affecting line 1 (severe severity)
DIS-459750,WDBC,Q1,2026-04-25T10:24:33.000+05:45,2026-04-25T11:20:33.000+05:45,56,Driver shortage,low,Driver shortage affecting line Q1 (low severity)
DIS-982102,WDBC,8,2026-06-21T19:19:44.000+05:45,2026-06-21T21:32:44.000+05:45,133,Roadworks,severe,Roadworks affecting line 8 (severe severity)
DIS-991573,BLUS,9,2026-05-17T06:16:57.000+05:45,2026-05-17T09:22:57.000+05:45,186,Road closure,high,Road closure affecting line 9 (high severity)
DIS-856742,SQ,TB1,2026-05-03T04:05:24.000+05:45,2026-05-03T06:25:24.000+05:45,140,Diversion,severe,Diversion affecting line TB1 (severe severity)
DIS-863628,SWWD,PR3,2026-07-17T06:34:56.000+05:45,2026-07-17T07:06:56.000+05:45,32,Road closure,high,Road closure affecting line PR3 (high severity)
DIS-371882,WDBC,X3,2026-06-04T16:13:28.000+05:45,2026-06-04T17:55:28.000+05:45,102,Road closure,high,Road closure affecting line X3 (high severity)
DIS-922848,SVCT,68,2026-07-15T19:58:04.000+05:45,2026-07-15T21:53:04.000+05:45,115,Vehicle breakdown,low,Vehicle breakdown affecting line 68 (low severity)
DIS-583515,BLUS,4,2026-05-15T23:27:42.000+05:45,2026-05-16T00:47:42.000+05:45,80,Diversion,low,Diversion affecting line 4 (low severity)
DIS-646570,SWWD,R1,2026-05-04T12:28:38.000+05:45,2026-05-04T13:33:38.000+05:45,65,Planned engineering works,severe,Planned engineering works affecting line R1 (severe severity)
DIS-196537,SWWD,PR11,2026-07-16T13:24:43.000+05:45,2026-07-16T16:13:43.000+05:45,169,Traffic congestion,high,Traffic congestion affecting line PR11 (high severity)
DIS-975584,DAMY,CR8,2026-06-02T11:50:08.000+05:45,2026-06-02T15:05:08.000+05:45,195,Road closure,high,Road closure affecting line CR8 (high severity)
DIS-586019,WDBC,7A,2026-04-21T18:02:48.000+05:45,2026-04-21T19:37:48.000+05:45,95,Vehicle breakdown,medium,Vehicle breakdown affecting line 7A (medium severity)
DIS-413952,WDBC,X3,2026-06-16T16:42:57.000+05:45,2026-06-16T17:05:57.000+05:45,23,Vehicle breakdown,severe,Vehicle breakdown affecting line X3 (severe severity)
DIS-351911,TDTR,16,2026-04-29T11:13:18.000+05:45,2026-04-29T13:55:18.000+05:45,162,Diversion,high,Diversion affecting line 16 (high severity)
DIS-776552,SWWD,906,2026-07-09T19:58:35.000+05:45,2026-07-09T21:45:35.000+05:45,107,Vehicle breakdown,severe,Vehicle breakdown affecting line 906 (severe severity)
DIS-500811,WDBC,3,2026-07-06T09:17:23.000+05:45,2026-07-06T10:48:23.000+05:45,91,Severe weather,medium,Severe weather affecting line 3 (medium severity)
DIS-397969,SWWD,PR7,2026-07-05T04:08:56.000+05:45,2026-07-05T07:35:56.000+05:45,207,Roadworks,high,Roadworks affecting line PR7 (high severity)
DIS-807826,BLUS,539,2026-05-17T18:03:40.000+05:45,2026-05-17T20:12:40.000+05:45,129,Severe weather,medium,Severe weather affecting line 539 (medium severity)
DIS-901751,SVCT,201,2026-05-18T17:39:56.000+05:45,2026-05-18T20:19:56.000+05:45,160,Driver shortage,severe,Driver shortage affecting line 201 (severe severity)
DIS-514228,TDTR,152,2026-06-01T16:11:37.000+05:45,2026-06-01T18:11:37.000+05:45,120,Diversion,high,Diversion affecting line 152 (high severity)
DIS-894339,BLUS,17,2026-06-29T14:44:09.000+05:45,2026-06-29T16:04:09.000+05:45,80,Severe weather,high,Severe weather affecting line 17 (high severity)
DIS-490441,WDBC,1B,2026-05-18T19:41:05.000+05:45,2026-05-18T23:09:05.000+05:45,208,Severe weather,low,Severe weather affecting line 1B (low severity)
DIS-110088,TDTR,SSS,2026-06-22T14:48:50.000+05:45,2026-06-22T18:30:50.000+05:45,222,Driver shortage,severe,Driver shortage affecting line SSS (severe severity)
DIS-414142,SWWD,D3,2026-05-06T19:46:01.000+05:45,2026-05-06T21:27:01.000+05:45,101,Road closure,severe,Road closure affecting line D3 (severe severity)
DIS-967481,BLUS,7,2026-05-16T01:22:00.000+05:45,2026-05-16T02:39:00.000+05:45,77,Accident on route,medium,Accident on route affecting line 7 (medium severity)
DIS-495330,SWWD,8,2026-06-07T15:06:45.000+05:45,2026-06-07T18:08:45.000+05:45,182,Roadworks,low,Roadworks affecting line 8 (low severity)
DIS-728982,SWWD,X7,2026-05-04T23:10:33.000+05:45,2026-05-05T00:14:33.000+05:45,64,Traffic congestion,severe,Traffic congestion affecting line X7 (severe severity)
DIS-691169,BLUS,PR1,2026-06-27T08:13:07.000+05:45,2026-06-27T09:25:07.000+05:45,72,Vehicle breakdown,severe,Vehicle breakdown affecting line PR1 (severe severity)
DIS-961363,SVCT,206,2026-06-26T17:21:00.000+05:45,2026-06-26T20:22:00.000+05:45,181,Traffic congestion,high,Traffic congestion affecting line 206 (high severity)
DIS-260335,SVCT,59,2026-05-17T18:35:06.000+05:45,2026-05-17T21:03:06.000+05:45,148,Diversion,low,Diversion affecting line 59 (low severity)
DIS-740208,TDTR,15,2026-06-26T07:18:12.000+05:45,2026-06-26T09:08:12.000+05:45,110,Road closure,low,Road closure affecting line 15 (low severity)
DIS-347737,SVCT,6,2026-07-15T08:16:38.000+05:45,2026-07-15T09:34:38.000+05:45,78,Planned engineering works,severe,Planned engineering works affecting line 6 (severe severity)
DIS-716131,SWWD,26,2026-06-09T07:00:05.000+05:45,2026-06-09T08:55:05.000+05:45,115,Diversion,high,Diversion affecting line 26 (high severity)
DIS-430701,SWWD,44,2026-06-03T14:01:31.000+05:45,2026-06-03T17:31:31.000+05:45,210,Accident on route,low,Accident on route affecting line 44 (low severity)
DIS-682040,TDTR,X76,2026-07-07T06:15:34.000+05:45,2026-07-07T10:12:34.000+05:45,237,Planned engineering works,high,Planned engineering works affecting line X76 (high severity)
DIS-551011,TDTR,5,2026-06-24T01:17:51.000+05:45,2026-06-24T04:41:51.000+05:45,204,Accident on route,medium,Accident on route affecting line 5 (medium severity)
DIS-579651,SWWD,PR9,2026-04-21T19:48:05.000+05:45,2026-04-21T22:14:05.000+05:45,146,Traffic congestion,low,Traffic congestion affecting line PR9 (low severity)
DIS-722644,DAMY,6,2026-07-14T23:32:56.000+05:45,2026-07-14T23:54:56.000+05:45,22,Road closure,medium,Road closure affecting line 6 (medium severity)
DIS-995411,WDBC,B,2026-07-05T12:59:03.000+05:45,2026-07-05T13:44:03.000+05:45,45,Severe weather,severe,Severe weather affecting line B (severe severity)
DIS-971714,WDBC,RG2,2026-07-19T23:27:53.000+05:45,2026-07-20T01:57:53.000+05:45,150,Severe weather,low,Severe weather affecting line RG2 (low severity)
DIS-313344,WDBC,26,2026-06-18T11:46:15.000+05:45,2026-06-18T14:14:15.000+05:45,148,Driver shortage,high,Driver shortage affecting line 26 (high severity)
DIS-813915,SVCT,212,2026-05-14T03:38:17.000+05:45,2026-05-14T04:38:17.000+05:45,60,Severe weather,high,Severe weather affecting line 212 (high severity)
DIS-539819,BLUS,QC,2026-04-26T12:59:05.000+05:45,2026-04-26T16:00:05.000+05:45,181,Traffic congestion,low,Traffic congestion affecting line QC (low severity)
DIS-867193,UNIL,U1C,2026-05-09T01:18:02.000+05:45,2026-05-09T03:59:02.000+05:45,161,Planned engineering works,high,Planned engineering works affecting line U1C (high severity)
DIS-285928,SWWD,926,2026-05-13T21:04:07.000+05:45,2026-05-13T23:42:07.000+05:45,158,Traffic congestion,low,Traffic congestion affecting line 926 (low severity)
DIS-997194,BLUS,1,2026-06-08T01:57:22.000+05:45,2026-06-08T05:07:22.000+05:45,190,Accident on route,medium,Accident on route affecting line 1 (medium severity)
DIS-282978,UNIL,U6C,2026-06-26T03:27:23.000+05:45,2026-06-26T05:34:23.000+05:45,127,Planned engineering works,medium,Planned engineering works affecting line U6C (medium severity)
DIS-625144,SQ,TM1,2026-05-09T01:54:19.000+05:45,2026-05-09T04:01:19.000+05:45,127,Severe weather,medium,Severe weather affecting line TM1 (medium severity)
DIS-321041,SWWD,908,2026-07-14T01:20:19.000+05:45,2026-07-14T02:45:19.000+05:45,85,Driver shortage,low,Driver shortage affecting line 908 (low severity)
DIS-892357,BLUS,QC,2026-07-09T18:16:25.000+05:45,2026-07-09T20:56:25.000+05:45,160,Severe weather,severe,Severe weather affecting line QC (severe severity)
DIS-407992,WDBC,82,2026-06-18T23:02:39.000+05:45,2026-06-19T01:27:39.000+05:45,145,Vehicle breakdown,severe,Vehicle breakdown affecting line 82 (severe severity)
DIS-206389,WDBC,193,2026-07-12T07:46:46.000+05:45,2026-07-12T10:56:46.000+05:45,190,Accident on route,severe,Accident on route affecting line 193 (severe severity)
DIS-550185,WDBC,82,2026-05-01T15:04:18.000+05:45,2026-05-01T19:03:18.000+05:45,239,Traffic congestion,low,Traffic congestion affecting line 82 (low severity)
DIS-143078,SWWD,663,2026-06-23T10:34:43.000+05:45,2026-06-23T14:32:43.000+05:45,238,Road closure,severe,Road closure affecting line 663 (severe severity)
DIS-507035,BLUS,PR1,2026-07-18T00:19:52.000+05:45,2026-07-18T01:02:52.000+05:45,43,Road closure,low,Road closure affecting line PR1 (low severity)
DIS-170427,DAMY,949,2026-05-30T09:36:31.000+05:45,2026-05-30T13:04:31.000+05:45,208,Severe weather,medium,Severe weather affecting line 949 (medium severity)
DIS-147266,SVCT,38,2026-05-01T19:56:28.000+05:45,2026-05-01T21:18:28.000+05:45,82,Planned engineering works,medium,Planned engineering works affecting line 38 (medium severity)
DIS-388369,SVCT,1,2026-06-27T07:00:21.000+05:45,2026-06-27T08:15:21.000+05:45,75,Roadworks,medium,Roadworks affecting line 1 (medium severity)
DIS-876219,WDBC,Q1,2026-07-11T14:15:49.000+05:45,2026-07-11T15:47:49.000+05:45,92,Driver shortage,low,Driver shortage affecting line Q1 (low severity)
DIS-516043,SQ,TW2,2026-06-04T13:23:51.000+05:45,2026-06-04T13:39:51.000+05:45,16,Severe weather,medium,Severe weather affecting line TW2 (medium severity)
DIS-727631,SWWD,PD3,2026-05-13T20:25:16.000+05:45,2026-05-13T22:29:16.000+05:45,124,Traffic congestion,high,Traffic congestion affecting line PD3 (high severity)
DIS-944286,SWWD,X2,2026-06-02T15:49:39.000+05:45,2026-06-02T17:38:39.000+05:45,109,Vehicle breakdown,low,Vehicle breakdown affecting line X2 (low severity)
DIS-237050,WDBC,30,2026-06-14T23:00:03.000+05:45,2026-06-14T23:59:03.000+05:45,59,Vehicle breakdown,high,Vehicle breakdown affecting line 30 (high severity)
DIS-854873,WDBC,NFB,2026-06-26T18:34:32.000+05:45,2026-06-26T22:13:32.000+05:45,219,Driver shortage,medium,Driver shortage affecting line NFB (medium severity)
DIS-921508,WDBC,6,2026-07-04T18:41:23.000+05:45,2026-07-04T22:29:23.000+05:45,228,Diversion,medium,Diversion affecting line 6 (medium severity)
DIS-390006,WDBC,775,2026-05-13T18:06:16.000+05:45,2026-05-13T19:52:16.000+05:45,106,Vehicle breakdown,medium,Vehicle breakdown affecting line 775 (medium severity)
DIS-326216,WDBC,24,2026-04-30T00:35:27.000+05:45,2026-04-30T04:06:27.000+05:45,211,Traffic congestion,high,Traffic congestion affecting line 24 (high severity)
DIS-255971,WDBC,17,2026-07-02T09:28:24.000+05:45,2026-07-02T11:26:24.000+05:45,118,Traffic congestion,high,Traffic congestion affecting line 17 (high severity)
DIS-281289,UNIL,U1C,2026-05-21T23:01:04.000+05:45,2026-05-22T00:51:04.000+05:45,110,Roadworks,low,Roadworks affecting line U1C (low severity)
DIS-599898,BLUS,538,2026-05-07T09:23:50.000+05:45,2026-05-07T13:02:50.000+05:45,219,Road closure,low,Road closure affecting line 538 (low severity)
DIS-693412,SWWD,927,2026-07-02T09:52:19.000+05:45,2026-07-02T10:56:19.000+05:45,64,Vehicle breakdown,high,Vehicle breakdown affecting line 927 (high severity)
DIS-423911,TDTR,155,2026-04-28T14:04:32.000+05:45,2026-04-28T17:31:32.000+05:45,207,Road closure,severe,Road closure affecting line 155 (severe severity)
DIS-497599,BLUS,19a,2026-06-29T20:52:53.000+05:45,2026-06-30T00:29:53.000+05:45,217,Traffic congestion,low,Traffic congestion affecting line 19a (low severity)
DIS-499752,UNIL,U1C,2026-06-14T21:06:57.000+05:45,2026-06-14T23:43:57.000+05:45,157,Planned engineering works,severe,Planned engineering works affecting line U1C (severe severity)
DIS-495354,WDBC,7B,2026-06-24T09:01:03.000+05:45,2026-06-24T10:29:03.000+05:45,88,Severe weather,high,Severe weather affecting line 7B (high severity)
DIS-901789,SWWD,29,2026-05-19T19:25:18.000+05:45,2026-05-19T20:11:18.000+05:45,46,Roadworks,high,Roadworks affecting line 29 (high severity)
DIS-562509,WDBC,3x,2026-06-24T21:11:34.000+05:45,2026-06-24T22:18:34.000+05:45,67,Severe weather,high,Severe weather affecting line 3x (high severity)
DIS-181717,TDTR,842,2026-06-30T01:41:41.000+05:45,2026-06-30T04:53:41.000+05:45,192,Traffic congestion,severe,Traffic congestion affecting line 842 (severe severity)
DIS-245913,WDBC,125,2026-05-12T23:50:21.000+05:45,2026-05-13T01:17:21.000+05:45,87,Accident on route,high,Accident on route affecting line 125 (high severity)
DIS-468868,DAMY,949,2026-05-11T06:26:11.000+05:45,2026-05-11T08:12:11.000+05:45,106,Driver shortage,medium,Driver shortage affecting line 949 (medium severity)
DIS-419387,SVCT,63,2026-06-17T17:54:28.000+05:45,2026-06-17T18:43:28.000+05:45,49,Road closure,severe,Road closure affecting line 63 (severe severity)
DIS-295819,BLUS,2,2026-05-30T20:48:05.000+05:45,2026-05-30T22:29:05.000+05:45,101,Planned engineering works,medium,Planned engineering works affecting line 2 (medium severity)
DIS-854830,WDBC,U1,2026-07-15T22:19:09.000+05:45,2026-07-15T22:41:09.000+05:45,22,Diversion,high,Diversion affecting line U1 (high severity)
DIS-598744,SWWD,X4,2026-05-19T06:18:07.000+05:45,2026-05-19T07:47:07.000+05:45,89,Vehicle breakdown,medium,Vehicle breakdown affecting line X4 (medium severity)
DIS-633944,TDTR,158,2026-05-04T14:07:50.000+05:45,2026-05-04T16:29:50.000+05:45,142,Roadworks,medium,Roadworks affecting line 158 (medium severity)
DIS-162840,BLUS,16,2026-06-10T22:15:04.000+05:45,2026-06-10T22:27:04.000+05:45,12,Road closure,high,Road closure affecting line 16 (high severity)
DIS-291129,TDTR,2,2026-06-05T16:30:22.000+05:45,2026-06-05T16:59:22.000+05:45,29,Vehicle breakdown,severe,Vehicle breakdown affecting line 2 (severe severity)
DIS-319368,WDBC,NFB,2026-05-12T01:29:47.000+05:45,2026-05-12T05:17:47.000+05:45,228,Accident on route,low,Accident on route affecting line NFB (low severity)
DIS-201339,WDBC,A,2026-06-28T23:32:09.000+05:45,2026-06-29T01:48:09.000+05:45,136,Planned engineering works,medium,Planned engineering works affecting line A (medium severity)
DIS-661789,BLUS,12,2026-07-11T03:47:57.000+05:45,2026-07-11T07:10:57.000+05:45,203,Severe weather,low,Severe weather affecting line 12 (low severity)
DIS-433078,SVCT,202,2026-07-19T01:05:27.000+05:45,2026-07-19T02:26:27.000+05:45,81,Severe weather,low,Severe weather affecting line 202 (low severity)
DIS-255624,BLUS,635,2026-05-07T18:40:01.000+05:45,2026-05-07T21:01:01.000+05:45,141,Driver shortage,low,Driver shortage affecting line 635 (low severity)
DIS-878643,SWWD,908,2026-06-22T18:32:23.000+05:45,2026-06-22T20:55:23.000+05:45,143,Road closure,medium,Road closure affecting line 908 (medium severity)
DIS-988066,WDBC,82,2026-07-14T12:14:36.000+05:45,2026-07-14T13:16:36.000+05:45,62,Severe weather,high,Severe weather affecting line 82 (high severity)
DIS-146140,SWWD,88,2026-04-29T18:58:05.000+05:45,2026-04-29T20:02:05.000+05:45,64,Road closure,low,Road closure affecting line 88 (low severity)
DIS-549632,SVCT,200,2026-07-04T19:27:58.000+05:45,2026-07-04T22:29:58.000+05:45,182,Driver shortage,medium,Driver shortage affecting line 200 (medium severity)
DIS-697103,SVCT,68,2026-07-11T02:50:43.000+05:45,2026-07-11T04:57:43.000+05:45,127,Roadworks,high,Roadworks affecting line 68 (high severity)
DIS-318377,SWWD,R12,2026-07-14T16:26:10.000+05:45,2026-07-14T18:30:10.000+05:45,124,Severe weather,high,Severe weather affecting line R12 (high severity)
DIS-444680,BLUS,3,2026-05-29T14:18:46.000+05:45,2026-05-29T16:27:46.000+05:45,129,Vehicle breakdown,medium,Vehicle breakdown affecting line 3 (medium severity)
DIS-749707,SWWD,937,2026-05-21T10:12:49.000+05:45,2026-05-21T11:56:49.000+05:45,104,Vehicle breakdown,high,Vehicle breakdown affecting line 937 (high severity)
DIS-858797,WDBC,NFR,2026-05-28T16:35:05.000+05:45,2026-05-28T17:24:05.000+05:45,49,Severe weather,severe,Severe weather affecting line NFR (severe severity)
DIS-996860,WDBC,16,2026-07-19T14:28:46.000+05:45,2026-07-19T14:38:46.000+05:45,10,Diversion,severe,Diversion affecting line 16 (severe severity)
DIS-777785,SWWD,906,2026-04-23T02:28:06.000+05:45,2026-04-23T06:16:06.000+05:45,228,Traffic congestion,medium,Traffic congestion affecting line 906 (medium severity)
DIS-158322,SWWD,2,2026-05-26T14:04:18.000+05:45,2026-05-26T14:33:18.000+05:45,29,Severe weather,low,Severe weather affecting line 2 (low severity)
DIS-694186,WDBC,50,2026-04-25T13:07:11.000+05:45,2026-04-25T15:27:11.000+05:45,140,Accident on route,low,Accident on route affecting line 50 (low severity)
DIS-737559,BLUS,19,2026-05-28T16:38:48.000+05:45,2026-05-28T19:31:48.000+05:45,173,Roadworks,medium,Roadworks affecting line 19 (medium severity)
DIS-883850,SWWD,PR15,2026-05-28T08:22:01.000+05:45,2026-05-28T09:56:01.000+05:45,94,Roadworks,severe,Roadworks affecting line PR15 (severe severity)
DIS-125841,BLUS,N18,2026-06-29T20:23:04.000+05:45,2026-06-29T23:52:04.000+05:45,209,Traffic congestion,low,Traffic congestion affecting line N18 (low severity)
DIS-242666,SVCT,7,2026-05-13T05:45:50.000+05:45,2026-05-13T09:37:50.000+05:45,232,Traffic congestion,high,Traffic congestion affecting line 7 (high severity)
DIS-412617,WDBC,36,2026-05-01T12:58:43.000+05:45,2026-05-01T13:50:43.000+05:45,52,Driver shortage,severe,Driver shortage affecting line 36 (severe severity)
DIS-683349,TDTR,X46,2026-05-18T17:44:25.000+05:45,2026-05-18T21:04:25.000+05:45,200,Traffic congestion,medium,Traffic congestion affecting line X46 (medium severity)
DIS-242424,BLUS,18,2026-07-09T13:40:38.000+05:45,2026-07-09T15:55:38.000+05:45,135,Driver shortage,medium,Driver shortage affecting line 18 (medium severity)
DIS-990811,SWWD,X7R,2026-05-19T00:27:04.000+05:45,2026-05-19T01:53:04.000+05:45,86,Severe weather,high,Severe weather affecting line X7R (high severity)
DIS-801612,TDTR,153,2026-05-27T16:43:23.000+05:45,2026-05-27T18:12:23.000+05:45,89,Traffic congestion,high,Traffic congestion affecting line 153 (high severity)
DIS-473444,SWWD,MHDRT,2026-05-31T19:19:55.000+05:45,2026-05-31T21:31:55.000+05:45,132,Severe weather,high,Severe weather affecting line MHDRT (high severity)
DIS-890576,WDBC,NFR,2026-05-05T16:54:43.000+05:45,2026-05-05T19:29:43.000+05:45,155,Vehicle breakdown,high,Vehicle breakdown affecting line NFR (high severity)
DIS-220400,SVCT,208,2026-05-03T06:27:58.000+05:45,2026-05-03T09:55:58.000+05:45,208,Driver shortage,severe,Driver shortage affecting line 208 (severe severity)
DIS-277816,BLUS,11,2026-06-13T19:16:21.000+05:45,2026-06-13T20:25:21.000+05:45,69,Planned engineering works,medium,Planned engineering works affecting line 11 (medium severity)
DIS-538437,WDBC,30,2026-06-14T00:19:21.000+05:45,2026-06-14T02:20:21.000+05:45,121,Traffic congestion,high,Traffic congestion affecting line 30 (high severity)
DIS-119594,SWWD,R8,2026-05-01T13:27:12.000+05:45,2026-05-01T13:39:12.000+05:45,12,Road closure,medium,Road closure affecting line R8 (medium severity)
DIS-542285,SVCT,39,2026-06-06T06:59:23.000+05:45,2026-06-06T09:55:23.000+05:45,176,Vehicle breakdown,low,Vehicle breakdown affecting line 39 (low severity)
DIS-352992,SWWD,926,2026-07-10T13:50:05.000+05:45,2026-07-10T17:35:05.000+05:45,225,Diversion,low,Diversion affecting line 926 (low severity)
DIS-520353,BLUS,17,2026-06-12T05:26:05.000+05:45,2026-06-12T07:35:05.000+05:45,129,Traffic congestion,low,Traffic congestion affecting line 17 (low severity)
DIS-593168,TDTR,15,2026-05-11T00:09:20.000+05:45,2026-05-11T01:50:20.000+05:45,101,Accident on route,severe,Accident on route affecting line 15 (severe severity)
DIS-336133,SVCT,TDB,2026-05-12T13:44:00.000+05:45,2026-05-12T15:43:00.000+05:45,119,Driver shortage,severe,Driver shortage affecting line TDB (severe severity)
DIS-905627,SWWD,R14,2026-06-21T15:52:15.000+05:45,2026-06-21T17:16:15.000+05:45,84,Roadworks,low,Roadworks affecting line R14 (low severity)
DIS-618464,WDBC,m1,2026-05-29T02:00:17.000+05:45,2026-05-29T04:42:17.000+05:45,162,Planned engineering works,medium,Planned engineering works affecting line m1 (medium severity)
DIS-252194,SVCT,2,2026-06-15T19:12:50.000+05:45,2026-06-15T20:48:50.000+05:45,96,Traffic congestion,medium,Traffic congestion affecting line 2 (medium severity)
DIS-660005,SWWD,R14,2026-05-16T22:40:45.000+05:45,2026-05-17T00:58:45.000+05:45,138,Severe weather,medium,Severe weather affecting line R14 (medium severity)
DIS-929022,WDBC,24,2026-07-09T19:49:10.000+05:45,2026-07-09T22:49:10.000+05:45,180,Driver shortage,high,Driver shortage affecting line 24 (high severity)
DIS-697167,BLUS,5,2026-05-22T22:30:13.000+05:45,2026-05-23T00:54:13.000+05:45,144,Traffic congestion,high,Traffic congestion affecting line 5 (high severity)
DIS-251391,WDBC,22,2026-06-07T12:35:27.000+05:45,2026-06-07T16:06:27.000+05:45,211,Driver shortage,medium,Driver shortage affecting line 22 (medium severity)
DIS-241886,SVCT,211,2026-05-04T01:52:43.000+05:45,2026-05-04T02:54:43.000+05:45,62,Planned engineering works,medium,Planned engineering works affecting line 211 (medium severity)
DIS-683245,BLUS,19,2026-07-13T01:26:16.000+05:45,2026-07-13T04:47:16.000+05:45,201,Severe weather,medium,Severe weather affecting line 19 (medium severity)
DIS-364626,TDTR,42,2026-06-02T22:05:39.000+05:45,2026-06-03T00:29:39.000+05:45,144,Driver shortage,medium,Driver shortage affecting line 42 (medium severity)
DIS-976575,SWWD,906,2026-05-03T22:53:23.000+05:45,2026-05-04T01:10:23.000+05:45,137,Traffic congestion,low,Traffic congestion affecting line 906 (low severity)
DIS-777060,SVCT,209,2026-06-26T05:05:49.000+05:45,2026-06-26T07:54:49.000+05:45,169,Road closure,medium,Road closure affecting line 209 (medium severity)
DIS-507248,SVCT,TDB,2026-05-16T15:57:58.000+05:45,2026-05-16T17:21:58.000+05:45,84,Road closure,low,Road closure affecting line TDB (low severity)
DIS-212143,SQ,TW4,2026-07-02T13:18:28.000+05:45,2026-07-02T16:56:28.000+05:45,218,Accident on route,low,Accident on route affecting line TW4 (low severity)
DIS-530151,WDBC,50,2026-05-20T02:36:21.000+05:45,2026-05-20T06:09:21.000+05:45,213,Accident on route,medium,Accident on route affecting line 50 (medium severity)
DIS-630379,SVCT,209,2026-07-13T10:32:52.000+05:45,2026-07-13T14:11:52.000+05:45,219,Vehicle breakdown,low,Vehicle breakdown affecting line 209 (low severity)
DIS-640880,BLUS,16,2026-06-26T13:23:35.000+05:45,2026-06-26T14:06:35.000+05:45,43,Road closure,low,Road closure affecting line 16 (low severity)
DIS-297385,WDBC,761,2026-05-13T15:30:44.000+05:45,2026-05-13T17:11:44.000+05:45,101,Driver shortage,low,Driver shortage affecting line 761 (low severity)
DIS-832565,WDBC,1A,2026-06-03T10:58:05.000+05:45,2026-06-03T13:39:05.000+05:45,161,Planned engineering works,severe,Planned engineering works affecting line 1A (severe severity)
DIS-385164,SWWD,R10,2026-06-17T01:41:47.000+05:45,2026-06-17T04:38:47.000+05:45,177,Traffic congestion,high,Traffic congestion affecting line R10 (high severity)
DIS-712191,SVCT,201,2026-07-08T09:37:26.000+05:45,2026-07-08T09:58:26.000+05:45,21,Road closure,medium,Road closure affecting line 201 (medium severity)
DIS-838035,WDBC,941,2026-04-24T13:33:33.000+05:45,2026-04-24T13:50:33.000+05:45,17,Accident on route,high,Accident on route affecting line 941 (high severity)
DIS-982680,WDBC,C,2026-05-16T23:06:17.000+05:45,2026-05-17T02:19:17.000+05:45,193,Diversion,high,Diversion affecting line C (high severity)
DIS-418820,BLUS,8,2026-06-13T14:49:04.000+05:45,2026-06-13T17:26:04.000+05:45,157,Severe weather,medium,Severe weather affecting line 8 (medium severity)
DIS-943412,SVCT,212,2026-06-18T17:38:48.000+05:45,2026-06-18T19:43:48.000+05:45,125,Planned engineering works,high,Planned engineering works affecting line 212 (high severity)
DIS-660897,SVCT,TSS,2026-07-01T14:13:31.000+05:45,2026-07-01T14:46:31.000+05:45,33,Driver shortage,medium,Driver shortage affecting line TSS (medium severity)
DIS-726574,TDTR,SSS,2026-06-23T21:07:52.000+05:45,2026-06-23T22:05:52.000+05:45,58,Vehicle breakdown,low,Vehicle breakdown affecting line SSS (low severity)
DIS-292585,WDBC,17,2026-05-25T03:44:58.000+05:45,2026-05-25T05:15:58.000+05:45,91,Roadworks,medium,Roadworks affecting line 17 (medium severity)
DIS-583104,WDBC,X3,2026-07-15T12:10:08.000+05:45,2026-07-15T12:33:08.000+05:45,23,Severe weather,low,Severe weather affecting line X3 (low severity)
DIS-582111,WDBC,15,2026-05-15T21:17:07.000+05:45,2026-05-15T22:19:07.000+05:45,62,Planned engineering works,medium,Planned engineering works affecting line 15 (medium severity)
DIS-186083,WDBC,m2,2026-05-22T14:52:31.000+05:45,2026-05-22T16:23:31.000+05:45,91,Vehicle breakdown,high,Vehicle breakdown affecting line m2 (high severity)
DIS-856576,SWWD,929,2026-05-23T18:32:58.000+05:45,2026-05-23T18:51:58.000+05:45,19,Roadworks,high,Roadworks affecting line 929 (high severity)
