disruption_id,operator_ref,route_number,start_time,end_time,duration_minutes,reason,severity,description
DIS-849615,WDBC,C,2026-05-11T06:26:02.000+05:45,2026-05-11T09:04:02.000+05:45,158,Vehicle breakdown,medium,Vehicle breakdown affecting line C (medium severity)
DIS-293363,BLUS,19a,2026-06-25T13:18:54.000+05:45,2026-06-25T15:30:54.000+05:45,132,Planned engineering works,low,Planned engineering works affecting line 19a (low severity)
DIS-599405,SWWD,PR11,2026-05-29T02:59:21.000+05:45,2026-05-29T03:31:21.000+05:45,32,Driver shortage,low,Driver shortage affecting line PR11 (low severity)
DIS-100278,WDBC,X3,2026-05-26T08:19:51.000+05:45,2026-05-26T11:26:51.000+05:45,187,Traffic congestion,high,Traffic congestion affecting line X3 (high severity)
DIS-965761,BLUS,PRH,2026-07-18T20:12:29.000+05:45,2026-07-18T22:34:29.000+05:45,142,Road closure,severe,Road closure affecting line PRH (severe severity)
DIS-385065,BLUS,N18,2026-04-22T14:46:24.000+05:45,2026-04-22T18:01:24.000+05:45,195,Traffic congestion,high,Traffic congestion affecting line N18 (high severity)
DIS-778544,WDBC,13,2026-06-25T04:56:28.000+05:45,2026-06-25T05:19:28.000+05:45,23,Severe weather,high,Severe weather affecting line 13 (high severity)
DIS-737034,TDTR,154,2026-07-01T18:41:29.000+05:45,2026-07-01T20:07:29.000+05:45,86,Driver shortage,severe,Driver shortage affecting line 154 (severe severity)
DIS-934228,WDBC,9,2026-06-19T05:58:27.000+05:45,2026-06-19T06:40:27.000+05:45,42,Traffic congestion,high,Traffic congestion affecting line 9 (high severity)
DIS-730769,BLUS,11,2026-06-12T04:08:19.000+05:45,2026-06-12T08:08:19.000+05:45,240,Severe weather,severe,Severe weather affecting line 11 (severe severity)
DIS-385790,WDBC,775,2026-06-29T07:57:04.000+05:45,2026-06-29T11:30:04.000+05:45,213,Road closure,low,Road closure affecting line 775 (low severity)
DIS-858338,WDBC,8,2026-06-24T21:00:53.000+05:45,2026-06-25T00:36:53.000+05:45,216,Driver shortage,medium,Driver shortage affecting line 8 (medium severity)
DIS-856661,SVCT,6,2026-04-25T14:57:03.000+05:45,2026-04-25T16:57:03.000+05:45,120,Driver shortage,severe,Driver shortage affecting line 6 (severe severity)
DIS-787680,TDTR,120,2026-06-29T20:01:45.000+05:45,2026-06-29T21:56:45.000+05:45,115,Driver shortage,low,Driver shortage affecting line 120 (low severity)
DIS-829601,TDTR,1,2026-06-04T06:21:26.000+05:45,2026-06-04T08:33:26.000+05:45,132,Planned engineering works,low,Planned engineering works affecting line 1 (low severity)
DIS-916590,WDBC,18,2026-07-18T08:21:31.000+05:45,2026-07-18T11:13:31.000+05:45,172,Road closure,low,Road closure affecting line 18 (low severity)
DIS-774037,WDBC,941,2026-05-10T22:34:03.000+05:45,2026-05-10T23:49:03.000+05:45,75,Traffic congestion,high,Traffic congestion affecting line 941 (high severity)
DIS-322439,BLUS,5,2026-04-25T11:14:04.000+05:45,2026-04-25T14:58:04.000+05:45,224,Driver shortage,high,Driver shortage affecting line 5 (high severity)
DIS-894458,SVCT,2,2026-05-22T13:10:58.000+05:45,2026-05-22T16:17:58.000+05:45,187,Driver shortage,high,Driver shortage affecting line 2 (high severity)
DIS-107351,SQ,TW4,2026-07-16T16:46:18.000+05:45,2026-07-16T18:04:18.000+05:45,78,Severe weather,high,Severe weather affecting line TW4 (high severity)
DIS-173469,DAMY,949,2026-05-18T06:47:45.000+05:45,2026-05-18T09:58:45.000+05:45,191,Traffic congestion,severe,Traffic congestion affecting line 949 (severe severity)
DIS-979880,SWWD,66,2026-06-21T02:13:02.000+05:45,2026-06-21T04:16:02.000+05:45,123,Planned engineering works,high,Planned engineering works affecting line 66 (high severity)
DIS-202881,SWWD,PR3,2026-05-19T04:24:51.000+05:45,2026-05-19T07:30:51.000+05:45,186,Severe weather,high,Severe weather affecting line PR3 (high severity)
DIS-401718,SQ,DEAD,2026-04-28T18:29:36.000+05:45,2026-04-28T21:26:36.000+05:45,177,Planned engineering works,low,Planned engineering works affecting line DEAD (low severity)
DIS-768843,TDTR,1B,2026-05-26T13:12:10.000+05:45,2026-05-26T13:45:10.000+05:45,33,Severe weather,high,Severe weather affecting line 1B (high severity)
DIS-156715,TDTR,2,2026-07-17T16:06:24.000+05:45,2026-07-17T18:30:24.000+05:45,144,Traffic congestion,severe,Traffic congestion affecting line 2 (severe severity)
DIS-784630,UNIL,U6H,2026-06-29T23:40:41.000+05:45,2026-06-30T03:26:41.000+05:45,226,Accident on route,severe,Accident on route affecting line U6H (severe severity)
DIS-422833,UNIL,U2C,2026-05-23T08:53:54.000+05:45,2026-05-23T12:22:54.000+05:45,209,Roadworks,low,Roadworks affecting line U2C (low severity)
DIS-846368,WDBC,18,2026-05-12T11:45:53.000+05:45,2026-05-12T13:55:53.000+05:45,130,Vehicle breakdown,severe,Vehicle breakdown affecting line 18 (severe severity)
DIS-814418,WDBC,940,2026-05-28T11:36:59.000+05:45,2026-05-28T11:50:59.000+05:45,14,Roadworks,severe,Roadworks affecting line 940 (severe severity)
DIS-488212,BLUS,17,2026-04-29T07:45:45.000+05:45,2026-04-29T09:37:45.000+05:45,112,Driver shortage,medium,Driver shortage affecting line 17 (medium severity)
DIS-967539,WDBC,38,2026-05-30T19:26:17.000+05:45,2026-05-30T23:04:17.000+05:45,218,Accident on route,severe,Accident on route affecting line 38 (severe severity)
DIS-797520,SWWD,26,2026-07-01T17:18:45.000+05:45,2026-07-01T18:29:45.000+05:45,71,Roadworks,severe,Roadworks affecting line 26 (severe severity)
DIS-765634,SVCT,206,2026-06-02T02:32:24.000+05:45,2026-06-02T06:27:24.000+05:45,235,Vehicle breakdown,severe,Vehicle breakdown affecting line 206 (severe severity)
DIS-280081,SWWD,906,2026-04-29T16:21:58.000+05:45,2026-04-29T18:45:58.000+05:45,144,Driver shortage,medium,Driver shortage affecting line 906 (medium severity)
DIS-909696,SVCT,22,2026-05-20T23:05:19.000+05:45,2026-05-20T23:34:19.000+05:45,29,Roadworks,high,Roadworks affecting line 22 (high severity)
DIS-348425,WDBC,15,2026-07-16T09:16:52.000+05:45,2026-07-16T11:47:52.000+05:45,151,Accident on route,high,Accident on route affecting line 15 (high severity)
DIS-976090,SWWD,R5,2026-07-02T10:14:59.000+05:45,2026-07-02T10:30:59.000+05:45,16,Diversion,medium,Diversion affecting line R5 (medium severity)
DIS-824119,SWWD,D2,2026-05-14T09:57:16.000+05:45,2026-05-14T13:51:16.000+05:45,234,Accident on route,high,Accident on route affecting line D2 (high severity)
DIS-800771,WDBC,60,2026-06-14T00:48:28.000+05:45,2026-06-14T04:43:28.000+05:45,235,Vehicle breakdown,high,Vehicle breakdown affecting line 60 (high severity)
DIS-844839,WDBC,22,2026-07-12T23:49:05.000+05:45,2026-07-13T03:33:05.000+05:45,224,Planned engineering works,medium,Planned engineering works affecting line 22 (medium severity)
DIS-117572,BLUS,4,2026-06-11T16:47:07.000+05:45,2026-06-11T20:21:07.000+05:45,214,Diversion,high,Diversion affecting line 4 (high severity)
DIS-190298,SQ,DEAD,2026-06-07T06:49:24.000+05:45,2026-06-07T07:45:24.000+05:45,56,Accident on route,low,Accident on route affecting line DEAD (low severity)
DIS-578166,BLUS,23,2026-05-18T17:09:29.000+05:45,2026-05-18T19:31:29.000+05:45,142,Diversion,medium,Diversion affecting line 23 (medium severity)
DIS-347959,WDBC,13A,2026-06-10T19:15:08.000+05:45,2026-06-10T21:53:08.000+05:45,158,Road closure,high,Road closure affecting line 13A (high severity)
DIS-834501,TDTR,2,2026-05-26T03:47:15.000+05:45,2026-05-26T04:41:15.000+05:45,54,Planned engineering works,medium,Planned engineering works affecting line 2 (medium severity)
DIS-447615,SWWD,PR11,2026-07-02T09:07:37.000+05:45,2026-07-02T11:59:37.000+05:45,172,Accident on route,low,Accident on route affecting line PR11 (low severity)
DIS-258077,WDBC,m1,2026-07-19T15:52:00.000+05:45,2026-07-19T17:16:00.000+05:45,84,Traffic congestion,high,Traffic congestion affecting line m1 (high severity)
DIS-122200,BLUS,757,2026-07-10T12:52:20.000+05:45,2026-07-10T14:59:20.000+05:45,127,Accident on route,low,Accident on route affecting line 757 (low severity)
DIS-582577,WDBC,Q1,2026-07-13T09:08:28.000+05:45,2026-07-13T10:18:28.000+05:45,70,Accident on route,high,Accident on route affecting line Q1 (high severity)
DIS-965694,WDBC,14,2026-07-19T01:11:17.000+05:45,2026-07-19T02:08:17.000+05:45,57,Vehicle breakdown,medium,Vehicle breakdown affecting line 14 (medium severity)
DIS-796883,WDBC,5,2026-07-07T16:51:16.000+05:45,2026-07-07T19:23:16.000+05:45,152,Accident on route,severe,Accident on route affecting line 5 (severe severity)
DIS-100504,SVCT,205,2026-07-19T08:49:37.000+05:45,2026-07-19T12:35:37.000+05:45,226,Severe weather,medium,Severe weather affecting line 205 (medium severity)
DIS-897946,WDBC,Q1,2026-06-20T21:56:13.000+05:45,2026-06-20T23:56:13.000+05:45,120,Diversion,high,Diversion affecting line Q1 (high severity)
DIS-569225,WDBC,3,2026-05-12T20:05:44.000+05:45,2026-05-12T20:31:44.000+05:45,26,Severe weather,severe,Severe weather affecting line 3 (severe severity)
DIS-141881,BLUS,24,2026-06-26T02:30:28.000+05:45,2026-06-26T03:08:28.000+05:45,38,Road closure,high,Road closure affecting line 24 (high severity)
DIS-733110,WDBC,775,2026-06-23T08:56:11.000+05:45,2026-06-23T09:50:11.000+05:45,54,Driver shortage,high,Driver shortage affecting line 775 (high severity)
DIS-240068,SVCT,5,2026-06-30T03:28:29.000+05:45,2026-06-30T03:45:29.000+05:45,17,Traffic congestion,high,Traffic congestion affecting line 5 (high severity)
DIS-442404,TDTR,156,2026-05-07T09:07:55.000+05:45,2026-05-07T11:31:55.000+05:45,144,Planned engineering works,medium,Planned engineering works affecting line 156 (medium severity)
DIS-365051,WDBC,25,2026-06-23T09:29:10.000+05:45,2026-06-23T09:49:10.000+05:45,20,Vehicle breakdown,low,Vehicle breakdown affecting line 25 (low severity)
DIS-944593,SVCT,2,2026-07-12T11:57:50.000+05:45,2026-07-12T13:44:50.000+05:45,107,Traffic congestion,low,Traffic congestion affecting line 2 (low severity)
DIS-362734,SWWD,R1,2026-04-21T18:15:58.000+05:45,2026-04-21T18:58:58.000+05:45,43,Roadworks,severe,Roadworks affecting line R1 (severe severity)
DIS-357193,WDBC,RG2,2026-06-12T11:17:15.000+05:45,2026-06-12T12:52:15.000+05:45,95,Road closure,low,Road closure affecting line RG2 (low severity)
DIS-470139,BLUS,18,2026-05-05T21:01:17.000+05:45,2026-05-06T00:58:17.000+05:45,237,Vehicle breakdown,low,Vehicle breakdown affecting line 18 (low severity)
DIS-210321,SVCT,63,2026-06-30T14:24:53.000+05:45,2026-06-30T17:56:53.000+05:45,212,Accident on route,medium,Accident on route affecting line 63 (medium severity)
DIS-105825,SVCT,37,2026-06-09T07:32:36.000+05:45,2026-06-09T09:48:36.000+05:45,136,Driver shortage,medium,Driver shortage affecting line 37 (medium severity)
DIS-191504,WDBC,761,2026-06-19T23:07:26.000+05:45,2026-06-20T01:55:26.000+05:45,168,Planned engineering works,high,Planned engineering works affecting line 761 (high severity)
DIS-852080,TDTR,NW2,2026-05-15T10:07:02.000+05:45,2026-05-15T13:00:02.000+05:45,173,Vehicle breakdown,medium,Vehicle breakdown affecting line NW2 (medium severity)
DIS-314816,TDTR,1B,2026-04-29T17:37:37.000+05:45,2026-04-29T19:47:37.000+05:45,130,Vehicle breakdown,medium,Vehicle breakdown affecting line 1B (medium severity)
DIS-705988,WDBC,8,2026-07-18T10:12:52.000+05:45,2026-07-18T13:41:52.000+05:45,209,Severe weather,high,Severe weather affecting line 8 (high severity)
DIS-560317,SWWD,978,2026-04-26T06:25:47.000+05:45,2026-04-26T07:33:47.000+05:45,68,Vehicle breakdown,low,Vehicle breakdown affecting line 978 (low severity)
DIS-905456,SWWD,907,2026-06-24T18:07:58.000+05:45,2026-06-24T21:00:58.000+05:45,173,Driver shortage,low,Driver shortage affecting line 907 (low severity)
DIS-858222,WDBC,737,2026-05-02T11:43:13.000+05:45,2026-05-02T14:19:13.000+05:45,156,Road closure,medium,Road closure affecting line 737 (medium severity)
DIS-938161,WDBC,Q7,2026-06-30T20:10:22.000+05:45,2026-06-30T22:08:22.000+05:45,118,Planned engineering works,high,Planned engineering works affecting line Q7 (high severity)
DIS-889781,BLUS,N18,2026-06-18T02:01:17.000+05:45,2026-06-18T02:44:17.000+05:45,43,Diversion,medium,Diversion affecting line N18 (medium severity)
DIS-444510,WDBC,Q7,2026-06-04T23:10:01.000+05:45,2026-06-05T01:07:01.000+05:45,117,Road closure,severe,Road closure affecting line Q7 (severe severity)
DIS-675974,WDBC,X6,2026-05-25T09:33:25.000+05:45,2026-05-25T10:07:25.000+05:45,34,Diversion,high,Diversion affecting line X6 (high severity)
DIS-241894,SWWD,603,2026-06-21T04:46:07.000+05:45,2026-06-21T05:18:07.000+05:45,32,Traffic congestion,severe,Traffic congestion affecting line 603 (severe severity)
DIS-231962,WDBC,10,2026-06-19T18:26:56.000+05:45,2026-06-19T20:41:56.000+05:45,135,Driver shortage,medium,Driver shortage affecting line 10 (medium severity)
DIS-526524,WDBC,31,2026-07-16T11:06:33.000+05:45,2026-07-16T12:11:33.000+05:45,65,Diversion,low,Diversion affecting line 31 (low severity)
DIS-449678,SVCT,2,2026-05-25T18:27:13.000+05:45,2026-05-25T20:58:13.000+05:45,151,Traffic congestion,severe,Traffic congestion affecting line 2 (severe severity)
DIS-878464,SWWD,37,2026-05-04T16:21:39.000+05:45,2026-05-04T17:34:39.000+05:45,73,Roadworks,low,Roadworks affecting line 37 (low severity)
DIS-414615,SWWD,937,2026-07-10T13:04:50.000+05:45,2026-07-10T15:44:50.000+05:45,160,Diversion,high,Diversion affecting line 937 (high severity)
DIS-827965,SVCT,206,2026-06-20T12:54:03.000+05:45,2026-06-20T16:43:03.000+05:45,229,Planned engineering works,high,Planned engineering works affecting line 206 (high severity)
DIS-869580,SVCT,TNB,2026-06-29T18:08:25.000+05:45,2026-06-29T19:50:25.000+05:45,102,Driver shortage,high,Driver shortage affecting line TNB (high severity)
DIS-836038,SVCT,39,2026-04-24T14:48:11.000+05:45,2026-04-24T16:59:11.000+05:45,131,Roadworks,medium,Roadworks affecting line 39 (medium severity)
DIS-867603,SWWD,908,2026-04-20T23:04:37.000+05:45,2026-04-20T23:46:37.000+05:45,42,Road closure,severe,Road closure affecting line 908 (severe severity)
DIS-764145,SWWD,88,2026-06-21T01:27:35.000+05:45,2026-06-21T02:43:35.000+05:45,76,Traffic congestion,medium,Traffic congestion affecting line 88 (medium severity)
DIS-743552,WDBC,81,2026-07-06T14:34:34.000+05:45,2026-07-06T18:14:34.000+05:45,220,Diversion,low,Diversion affecting line 81 (low severity)
DIS-181183,TDTR,9,2026-07-14T11:54:20.000+05:45,2026-07-14T13:54:20.000+05:45,120,Traffic congestion,medium,Traffic congestion affecting line 9 (medium severity)
DIS-847372,TDTR,156,2026-06-27T15:01:50.000+05:45,2026-06-27T17:50:50.000+05:45,169,Road closure,severe,Road closure affecting line 156 (severe severity)
DIS-138498,SWWD,44,2026-05-27T23:07:13.000+05:45,2026-05-27T23:56:13.000+05:45,49,Planned engineering works,medium,Planned engineering works affecting line 44 (medium severity)
DIS-108283,BLUS,5,2026-05-22T23:45:38.000+05:45,2026-05-23T01:27:38.000+05:45,102,Traffic congestion,severe,Traffic congestion affecting line 5 (severe severity)
DIS-289632,WDBC,C,2026-05-18T11:30:47.000+05:45,2026-05-18T14:18:47.000+05:45,168,Diversion,medium,Diversion affecting line C (medium severity)
DIS-890816,BLUS,8,2026-06-20T12:00:11.000+05:45,2026-06-20T15:22:11.000+05:45,202,Traffic congestion,low,Traffic congestion affecting line 8 (low severity)
DIS-293338,UNIL,U2B,2026-05-23T01:31:22.000+05:45,2026-05-23T03:31:22.000+05:45,120,Diversion,medium,Diversion affecting line U2B (medium severity)
DIS-865202,WDBC,4,2026-07-18T16:12:04.000+05:45,2026-07-18T16:35:04.000+05:45,23,Diversion,low,Diversion affecting line 4 (low severity)
DIS-504446,SWWD,901,2026-05-21T21:42:21.000+05:45,2026-05-22T01:31:21.000+05:45,229,Driver shortage,low,Driver shortage affecting line 901 (low severity)
DIS-686987,WDBC,18,2026-07-01T03:55:38.000+05:45,2026-07-01T07:51:38.000+05:45,236,Driver shortage,low,Driver shortage affecting line 18 (low severity)
DIS-936577,WDBC,762,2026-05-01T21:09:23.000+05:45,2026-05-02T00:54:23.000+05:45,225,Diversion,medium,Diversion affecting line 762 (medium severity)
DIS-852734,TDTR,R24,2026-06-24T07:55:41.000+05:45,2026-06-24T10:55:41.000+05:45,180,Severe weather,low,Severe weather affecting line R24 (low severity)
DIS-958055,WDBC,26,2026-06-08T05:29:17.000+05:45,2026-06-08T05:46:17.000+05:45,17,Vehicle breakdown,low,Vehicle breakdown affecting line 26 (low severity)
DIS-118831,SWWD,X2,2026-06-17T01:16:50.000+05:45,2026-06-17T01:47:50.000+05:45,31,Road closure,high,Road closure affecting line X2 (high severity)
DIS-898687,WDBC,40,2026-05-10T11:56:26.000+05:45,2026-05-10T13:18:26.000+05:45,82,Traffic congestion,severe,Traffic congestion affecting line 40 (severe severity)
DIS-116656,SWWD,650,2026-06-13T09:46:25.000+05:45,2026-06-13T12:08:25.000+05:45,142,Vehicle breakdown,low,Vehicle breakdown affecting line 650 (low severity)
DIS-438085,TDTR,80,2026-07-03T02:03:40.000+05:45,2026-07-03T03:25:40.000+05:45,82,Road closure,low,Road closure affecting line 80 (low severity)
DIS-811282,WDBC,NFB,2026-04-22T06:57:19.000+05:45,2026-04-22T10:32:19.000+05:45,215,Driver shortage,low,Driver shortage affecting line NFB (low severity)
DIS-522039,TDTR,15,2026-07-06T22:50:29.000+05:45,2026-07-07T00:32:29.000+05:45,102,Roadworks,low,Roadworks affecting line 15 (low severity)
DIS-243735,SWWD,44,2026-07-20T15:29:48.000+05:45,2026-07-20T19:29:48.000+05:45,240,Vehicle breakdown,medium,Vehicle breakdown affecting line 44 (medium severity)
DIS-836793,BLUS,18,2026-07-04T02:24:58.000+05:45,2026-07-04T05:38:58.000+05:45,194,Planned engineering works,severe,Planned engineering works affecting line 18 (severe severity)
DIS-979807,DAMY,CR9,2026-05-02T12:12:12.000+05:45,2026-05-02T13:34:12.000+05:45,82,Planned engineering works,high,Planned engineering works affecting line CR9 (high severity)
DIS-661392,WDBC,L5,2026-06-23T21:59:21.000+05:45,2026-06-23T22:43:21.000+05:45,44,Vehicle breakdown,high,Vehicle breakdown affecting line L5 (high severity)
DIS-574652,WDBC,36,2026-05-30T00:21:35.000+05:45,2026-05-30T00:42:35.000+05:45,21,Traffic congestion,medium,Traffic congestion affecting line 36 (medium severity)
DIS-377322,TDTR,12,2026-04-21T22:30:24.000+05:45,2026-04-21T23:01:24.000+05:45,31,Driver shortage,low,Driver shortage affecting line 12 (low severity)
DIS-993803,SWWD,R5,2026-06-04T18:19:07.000+05:45,2026-06-04T19:37:07.000+05:45,78,Accident on route,severe,Accident on route affecting line R5 (severe severity)
DIS-259910,SQ,TM1,2026-05-06T12:50:56.000+05:45,2026-05-06T15:26:56.000+05:45,156,Accident on route,severe,Accident on route affecting line TM1 (severe severity)
DIS-227281,SQ,TM1,2026-04-21T16:00:18.000+05:45,2026-04-21T19:49:18.000+05:45,229,Severe weather,medium,Severe weather affecting line TM1 (medium severity)
DIS-161916,UNIL,U2C,2026-04-22T13:24:06.000+05:45,2026-04-22T14:01:06.000+05:45,37,Planned engineering works,severe,Planned engineering works affecting line U2C (severe severity)
DIS-599657,SWWD,X2,2026-06-03T14:10:50.000+05:45,2026-06-03T18:10:50.000+05:45,240,Roadworks,high,Roadworks affecting line X2 (high severity)
DIS-497713,TDTR,154,2026-07-07T19:17:12.000+05:45,2026-07-07T19:47:12.000+05:45,30,Road closure,low,Road closure affecting line 154 (low severity)
DIS-971895,SWWD,X4,2026-05-22T21:52:45.000+05:45,2026-05-22T22:20:45.000+05:45,28,Planned engineering works,high,Planned engineering works affecting line X4 (high severity)
DIS-801900,WDBC,744,2026-06-02T06:36:36.000+05:45,2026-06-02T07:44:36.000+05:45,68,Planned engineering works,low,Planned engineering works affecting line 744 (low severity)
DIS-474341,SVCT,209,2026-04-23T07:11:01.000+05:45,2026-04-23T08:21:01.000+05:45,70,Severe weather,severe,Severe weather affecting line 209 (severe severity)
DIS-139096,SWWD,D2,2026-05-15T17:48:16.000+05:45,2026-05-15T21:20:16.000+05:45,212,Accident on route,medium,Accident on route affecting line D2 (medium severity)
DIS-778983,TDTR,SSS,2026-04-23T04:27:11.000+05:45,2026-04-23T06:21:11.000+05:45,114,Planned engineering works,medium,Planned engineering works affecting line SSS (medium severity)
DIS-502877,WDBC,Q1,2026-07-05T04:37:51.000+05:45,2026-07-05T05:20:51.000+05:45,43,Driver shortage,severe,Driver shortage affecting line Q1 (severe severity)
DIS-576643,SWWD,R12,2026-06-07T23:28:42.000+05:45,2026-06-08T01:19:42.000+05:45,111,Driver shortage,low,Driver shortage affecting line R12 (low severity)
DIS-811363,TDTR,48,2026-05-05T22:27:34.000+05:45,2026-05-06T01:31:34.000+05:45,184,Severe weather,medium,Severe weather affecting line 48 (medium severity)
DIS-639158,BLUS,7,2026-06-19T17:18:19.000+05:45,2026-06-19T18:31:19.000+05:45,73,Driver shortage,medium,Driver shortage affecting line 7 (medium severity)
DIS-486415,SWWD,44,2026-07-20T19:59:08.000+05:45,2026-07-20T23:57:08.000+05:45,238,Vehicle breakdown,high,Vehicle breakdown affecting line 44 (high severity)
DIS-909066,WDBC,RG2,2026-04-27T17:21:24.000+05:45,2026-04-27T17:37:24.000+05:45,16,Traffic congestion,severe,Traffic congestion affecting line RG2 (severe severity)
DIS-573097,SVCT,SL,2026-05-23T13:37:56.000+05:45,2026-05-23T16:13:56.000+05:45,156,Diversion,low,Diversion affecting line SL (low severity)
DIS-188544,SVCT,TNB,2026-06-30T01:25:49.000+05:45,2026-06-30T04:43:49.000+05:45,198,Planned engineering works,severe,Planned engineering works affecting line TNB (severe severity)
DIS-859896,TDTR,11,2026-06-29T01:11:20.000+05:45,2026-06-29T05:06:20.000+05:45,235,Road closure,severe,Road closure affecting line 11 (severe severity)
DIS-336818,DAMY,1,2026-06-07T07:52:25.000+05:45,2026-06-07T10:20:25.000+05:45,148,Roadworks,low,Roadworks affecting line 1 (low severity)
DIS-372823,SWWD,978,2026-05-30T15:55:41.000+05:45,2026-05-30T16:19:41.000+05:45,24,Planned engineering works,severe,Planned engineering works affecting line 978 (severe severity)
DIS-520633,SVCT,39,2026-06-25T21:02:48.000+05:45,2026-06-26T00:14:48.000+05:45,192,Severe weather,medium,Severe weather affecting line 39 (medium severity)
DIS-970558,WDBC,940,2026-06-09T11:02:56.000+05:45,2026-06-09T13:17:56.000+05:45,135,Planned engineering works,high,Planned engineering works affecting line 940 (high severity)
DIS-124850,SQ,TB1,2026-06-11T01:35:43.000+05:45,2026-06-11T02:35:43.000+05:45,60,Severe weather,medium,Severe weather affecting line TB1 (medium severity)
DIS-622738,SWWD,966,2026-05-22T07:53:27.000+05:45,2026-05-22T09:28:27.000+05:45,95,Planned engineering works,severe,Planned engineering works affecting line 966 (severe severity)
DIS-147796,SWWD,R1,2026-05-18T11:17:25.000+05:45,2026-05-18T11:56:25.000+05:45,39,Accident on route,severe,Accident on route affecting line R1 (severe severity)
DIS-167346,BLUS,QC,2026-04-26T16:06:04.000+05:45,2026-04-26T17:47:04.000+05:45,101,Planned engineering works,high,Planned engineering works affecting line QC (high severity)
DIS-425950,TDTR,X76,2026-06-20T21:20:16.000+05:45,2026-06-20T21:31:16.000+05:45,11,Driver shortage,high,Driver shortage affecting line X76 (high severity)
DIS-805114,TDTR,5,2026-04-29T22:51:24.000+05:45,2026-04-30T02:25:24.000+05:45,214,Planned engineering works,high,Planned engineering works affecting line 5 (high severity)
DIS-968610,UNIL,U6C,2026-06-23T20:24:42.000+05:45,2026-06-23T22:30:42.000+05:45,126,Accident on route,high,Accident on route affecting line U6C (high severity)
DIS-700249,DAMY,6,2026-04-25T23:11:05.000+05:45,2026-04-26T01:37:05.000+05:45,146,Accident on route,medium,Accident on route affecting line 6 (medium severity)
DIS-430532,BLUS,12,2026-05-19T01:19:13.000+05:45,2026-05-19T02:44:13.000+05:45,85,Driver shortage,high,Driver shortage affecting line 12 (high severity)
DIS-979030,TDTR,R26,2026-05-10T13:25:37.000+05:45,2026-05-10T16:22:37.000+05:45,177,Traffic congestion,high,Traffic congestion affecting line R26 (high severity)
DIS-799783,SWWD,R8,2026-05-02T20:26:04.000+05:45,2026-05-02T21:32:04.000+05:45,66,Planned engineering works,severe,Planned engineering works affecting line R8 (severe severity)
DIS-533433,TDTR,R24,2026-07-07T22:46:19.000+05:45,2026-07-08T02:15:19.000+05:45,209,Driver shortage,high,Driver shortage affecting line R24 (high severity)
DIS-411929,WDBC,C,2026-06-10T16:16:15.000+05:45,2026-06-10T17:06:15.000+05:45,50,Planned engineering works,severe,Planned engineering works affecting line C (severe severity)
DIS-221358,DAMY,CR7,2026-05-14T01:00:10.000+05:45,2026-05-14T02:31:10.000+05:45,91,Driver shortage,low,Driver shortage affecting line CR7 (low severity)
DIS-457950,SWWD,X4,2026-04-23T10:38:06.000+05:45,2026-04-23T11:02:06.000+05:45,24,Road closure,high,Road closure affecting line X4 (high severity)
DIS-649107,SWWD,MHDRT,2026-06-29T07:21:03.000+05:45,2026-06-29T10:34:03.000+05:45,193,Severe weather,medium,Severe weather affecting line MHDRT (medium severity)
DIS-492871,WDBC,35,2026-07-02T13:04:27.000+05:45,2026-07-02T14:51:27.000+05:45,107,Accident on route,severe,Accident on route affecting line 35 (severe severity)
DIS-217690,BLUS,19a,2026-06-17T16:41:21.000+05:45,2026-06-17T20:25:21.000+05:45,224,Roadworks,medium,Roadworks affecting line 19a (medium severity)
DIS-277831,SWWD,R8,2026-05-05T20:25:16.000+05:45,2026-05-05T23:44:16.000+05:45,199,Planned engineering works,low,Planned engineering works affecting line R8 (low severity)
DIS-791482,SWWD,PD3,2026-05-15T20:09:48.000+05:45,2026-05-15T23:44:48.000+05:45,215,Traffic congestion,low,Traffic congestion affecting line PD3 (low severity)
DIS-256376,WDBC,1B,2026-06-27T20:39:26.000+05:45,2026-06-27T21:00:26.000+05:45,21,Vehicle breakdown,high,Vehicle breakdown affecting line 1B (high severity)
DIS-244968,TDTR,21,2026-06-01T14:49:14.000+05:45,2026-06-01T18:46:14.000+05:45,237,Road closure,medium,Road closure affecting line 21 (medium severity)
DIS-221022,WDBC,32,2026-07-17T00:48:31.000+05:45,2026-07-17T01:13:31.000+05:45,25,Severe weather,medium,Severe weather affecting line 32 (medium severity)
DIS-387308,WDBC,5,2026-05-03T21:34:55.000+05:45,2026-05-04T00:21:55.000+05:45,167,Roadworks,medium,Roadworks affecting line 5 (medium severity)
DIS-581904,UNIL,U6H,2026-07-08T23:48:30.000+05:45,2026-07-09T03:13:30.000+05:45,205,Roadworks,severe,Roadworks affecting line U6H (severe severity)
DIS-958760,TDTR,SSS,2026-07-09T18:16:48.000+05:45,2026-07-09T21:10:48.000+05:45,174,Roadworks,medium,Roadworks affecting line SSS (medium severity)
DIS-797014,SVCT,12,2026-07-04T20:02:57.000+05:45,2026-07-04T20:21:57.000+05:45,19,Traffic congestion,medium,Traffic congestion affecting line 12 (medium severity)
DIS-120784,SWWD,901,2026-06-28T17:15:33.000+05:45,2026-06-28T19:50:33.000+05:45,155,Severe weather,low,Severe weather affecting line 901 (low severity)
DIS-666710,BLUS,8,2026-06-21T09:48:31.000+05:45,2026-06-21T11:17:31.000+05:45,89,Planned engineering works,high,Planned engineering works affecting line 8 (high severity)
